num_container;tipo;teu;ref_bl;supplier;etd;eta;modal;status;frete;frete_total_cont;frete_cont_por_teu;valor_pi;valor_pi_total_cont;pct_processo_no_cont;pct_frete_pi
MSKU2921859;40';2,0;CMI25000487;Dongguan Alljoyful;;;FCL;Entregue;1400,0;8038,26;4019,13;79994,0;366933,3065;0,1741670461020171;0,017501312598444882
MSKU2921859;40';2,0;WMFIM250760;YNS;;;FCL;Entregue;1138,26;8038,26;4019,13;63827,30649999999;366933,3065;0,1416052727829157;0,01783343309340494
MSKU2921859;40';2,0;WMFIM250780;Parisun;2025-02-05;2025-02-06;FCL;Entregue;2332,25;8038,26;4019,13;87954,0;366933,3065;0,290143638051021;0,026516701912363282
MSKU2921859;40';2,0;WMFIM250780;Parisun;2025-02-05;2025-02-06;FCL;Entregue;397,75;8038,26;4019,13;15000,0;366933,3065;0,04948210184791236;0,026516666666666668
MSKU2921859;40';2,0;WMFIM250783;Parisun;2025-02-05;2025-02-06;FCL;Entregue;2770,0;8038,26;4019,13;120158,0;366933,3065;0,34460194121613386;0,02305298024268047
MSKU4946066;40';2,0;CMI25000632;Everich;;2026-12-02;FCL;Entregue;442,84;2554,18;1277,09;26323,6;109980,4;0,1733785402751568;0,016822926955279673
MSKU4946066;40';2,0;CMI25000632;Everich;;2026-12-02;FCL;Entregue;80,12;2554,18;1277,09;4762,8;109980,4;0,03136818861630739;0,01682203745695809
MSKU4946066;40';2,0;CMI25000632;Everich;;2026-12-02;FCL;Entregue;727,04;2554,18;1277,09;43218,0;109980,4;0,2846471274538208;0,016822620204544402
MSKU4946066;40';2,0;WMFIM251306;Ningbo Toprank;;2026-12-02;LCL;Liberado SEFAZ;4,18;2554,18;1277,09;5800,0;109980,4;0,0016365330556186329;0,0007206896551724138
MSKU4946066;40';2,0;WMFIM251311;Yiwu Runhui;2026-02-01;2026-06-02;FCL;Entregue;1300,0;2554,18;1277,09;29876,0;109980,4;0,5089696105990964;0,04351318784308475
MSKU5476583;20';1,0;IMFOR00047/25;Newcom;2025-04-06;2025-10-07;FCL;Entregue;242,85;1394,59;1394,59;190,0;68512,6;0,17413720161481153;1,2781578947368422
MSKU5476583;20';1,0;WMFIM250794;Everich;2025-09-05;;FCL;Entregue;1151,74;1394,59;1394,59;68322,6;68512,6;0,8258627983851885;0,01685737954937312
MSKU5479144;20';1,0;352GZH2411012;Everich;2024-10-12;2025-12-01;nan;Entregue;228,3780492079069;5267,879060897298;5267,879060897298;3480,0;89497,6;0,043352940826436974;0,06562587620916865
MSKU5479144;20';1,0;IMFOR00349/24;YNS;2024-01-12;;nan;Entregue;1790,8746282808256;5267,879060897298;5267,879060897298;31672,0;89497,6;0,3399612268197705;0,05654441236047063
MSKU5479144;20';1,0;IMFOR00349/24;YNS;2024-01-12;;nan;Entregue;1979,054432616472;5267,879060897298;5267,879060897298;35000,0;89497,6;0,37568334613197674;0,05654441236047063
MSKU5479144;20';1,0;WMFIMP-24/0606;Everich;2024-10-12;2025-12-01;nan;Entregue;861,5824409873126;5267,879060897298;5267,879060897298;13128,7;89497,6;0,1635539523643802;0,06562587620916865
MSKU5479144;20';1,0;WMFIMP-24/0606;Everich;2024-10-12;2025-12-01;nan;Entregue;407,9895098047806;5267,879060897298;5267,879060897298;6216,9;89497,6;0,07744853385743564;0,06562587620916865
MSKU6033115;20';1,0;WMFIM251349;YNS;;;FCL;Desembaraço;145,45;1390,9;1390,9;4032,0;38556,0;0,10457257890574446;0,03607390873015873
MSKU6033115;20';1,0;WMFIM251349;YNS;;;FCL;Desembaraço;1245,45;1390,9;1390,9;34524,0;38556,0;0,8954274210942554;0,03607490441432047
MSKU6440561;20';1,0;CMI24000434;Lanrun;2025-06-01;2025-06-02;nan;Entregue;5200,0;10143,2;10143,2;91032,0;171122,0;0,5126587270289454;0,0571227700149398
MSKU6440561;20';1,0;IMFOR00369/24;YNS;2025-09-01;2025-05-02;nan;Entregue;2514,1;10143,2;10143,2;40920,0;171122,0;0,24786063569682149;0,06143939393939394
MSKU6440561;20';1,0;IMFOR00369/24;YNS;2025-09-01;2025-05-02;nan;Entregue;519,16;10143,2;10143,2;8450,0;171122,0;0,05118305860083602;0,06143905325443787
MSKU6440561;20';1,0;IMP-SEA80277/24;Everich;2025-05-01;2025-11-02;nan;Entregue;1909,94;10143,2;10143,2;30720,0;171122,0;0,18829757867339694;0,06217252604166667
MSKU9143903;20';1,0;IMFOR00114/25;AT Express;2025-09-09;2025-10-10;FCL;Entregue;3350,0;3350,0;3350,0;17461,82;17461,82;1,0;0,19184712704632165
OOCU1445199;40';2,0;GOC23035-1;Parisun;2024-08-06;;FCL;Entregue;;7595,64;3797,82;33000,0;134690,0;;
OOCU1445199;40';2,0;GOC24012-4;Lanrun;;;FCL;Entregue;;7595,64;3797,82;79870,0;134690,0;;
OOCU1445199;40';2,0;GOC24016-1;YNS;;;FCL;Entregue;2670,09;7595,64;3797,82;21820,0;134690,0;0,3515292983869694;0,12236892758936756
OOCU1445199;40';2,0;GOC24060-1;Dongguan Alljoyful;;;Aéreo;Entregue;4925,55;7595,64;3797,82;;134690,0;0,6484707016130307;
OOCU1666754;20';1,0;CMI25000635;Wenzhou Yuanfei;2026-10-01;;FCL;Entrega Agendada (EXT);1030,0;11546,9;11546,9;47853,30000000001;138630,80000000002;0,08920143068702423;0,021524116414123995
OOCU1666754;20';1,0;CMI25000637;Everich;;2026-12-02;FCL;Entregue;706,48;11546,9;11546,9;42433,5;138630,80000000002;0,06118352111822221;0,016649109783543663
OOCU1666754;20';1,0;CMI25000637;Everich;;2026-12-02;FCL;Entregue;109,11;11546,9;11546,9;6554,0;138630,80000000002;0,00944928941967108;0,016647848642050656
OOCU1666754;20';1,0;IAFOR00001/26;Dongguan Soonleader;2026-12-01;;Aéreo;Entregue;9701,31;11546,9;11546,9;41790,0;138630,80000000002;0,8401657587750825;0,2321442928930366
OOCU2065818;40';2,0;CMI25000468;Everich;;;FCL;Entregue;1276,25;8720,35;4360,175;45536,4;163131,6;0,14635307069096998;0,0280270289263095
OOCU2065818;40';2,0;CMI25000473;Lanrun;;2025-07-05;FCL;Entregue;1844,1;8720,35;4360,175;80780,0;163131,6;0,2114708698618748;0,022828670462985888
OOCU2065818;40';2,0;IMP-SEA90074/25;AT Express;;2025-09-06;FCL;Entregue;2756,56;8720,35;4360,175;18122,0;163131,6;0,31610657829100897;0,1521112459993378
OOCU2065818;40';2,0;IMP-SEA90074/25;AT Express;;2025-09-06;FCL;Entregue;2843,44;8720,35;4360,175;18693,2;163131,6;0,32606948115614626;0,15211092803800313
OOCU2375453;40';2,0;CMI25000637;Everich;;2026-12-02;FCL;Entregue;434,41;2875,7899999999995;1437,8949999999998;26092,2;129316,92;0,15105762242722873;0,016649036876921073
OOCU2375453;40';2,0;IMFOR00290/25;Parisun;2026-04-01;2026-08-02;FCL;Entregue;2264,7;2875,7899999999995;1437,8949999999998;93024,72;129316,92;0,7875053463570011;0,024345141807467947
OOCU2375453;40';2,0;IMFOR00290/25;Parisun;2026-04-01;2026-08-02;FCL;Entregue;95,3;2875,7899999999995;1437,8949999999998;5160,0;129316,92;0,0331387201429868;0,018468992248062015
OOCU2375453;40';2,0;WMFIM251339;YNS;2026-10-01;;FCL;Liberado SEFAZ;81,38;2875,7899999999995;1437,8949999999998;5040,0;129316,92;0,02829831107278348;0,016146825396825396
OOCU2677407;20';1,0;CMI26000643;Everich;;2026-05-03;FCL;Em Trânsito;959,46;1504,6;1504,6;71008,79999999999;106257,29999999999;0,6376844344011698;0,01351184641903539
OOCU2677407;20';1,0;CMI26000643;Everich;;2026-05-03;FCL;Em Trânsito;285,59;1504,6;1504,6;21136,5;106257,29999999999;0,1898112455137578;0,013511697773992856
OOCU2677407;20';1,0;CMI26000645;Everich;2026-05-02;;FCL;Em Trânsito;259,55;1504,6;1504,6;14112,000000000002;106257,29999999999;0,17250432008507247;0,018392148526077096
OOCU3871230;40';2,0;CMI24000428;Lanrun;;;nan;Entregue;5050,0;18959,59;9479,795;80114,0;181358,0;0,2663559707778491;0,06303517487580199
OOCU3871230;40';2,0;IAFOR00368/24;Shenzhen Zhenxin;;;nan;Entregue;2509,59;18959,59;9479,795;65000,0;181358,0;0,1323652040998777;0,038609076923076927
OOCU3871230;40';2,0;IMP-SEA80244/24;AT Express;;;nan;Entregue;5700,0;18959,59;9479,795;18122,0;181358,0;0,30063941256113663;0,3145348195563404
OOCU3871230;40';2,0;IMP-SEA80244/24;AT Express;;;nan;Entregue;5700,0;18959,59;9479,795;18122,0;181358,0;0,30063941256113663;0,3145348195563404
OOCU4226067;20';1,0;GOC24052-3;YNS;;;nan;Entregue;;0,0;0,0;73458,0;206180,04;;
OOCU4226067;20';1,0;GOC24052-4;YNS;;;nan;Entregue;;0,0;0,0;29491,0;206180,04;;
OOCU4226067;20';1,0;GOC24052-5;YNS;;;nan;Entregue;;0,0;0,0;42751,04;206180,04;;
OOCU4226067;20';1,0;GOC24066-7;YNS;;;nan;Entregue;;0,0;0,0;30240,0;206180,04;;
OOCU4226067;20';1,0;GOC24066-8;YNS;;;nan;Entregue;;0,0;0,0;30240,0;206180,04;;
OOCU4337174;20';1,0;CMI24000447;Lanrun;;;FCL;Entregue;105,99;9813,34;9813,34;4050,0;231936,4;0,010800604075676578;0,026170370370370368
OOCU4337174;20';1,0;CMI25000499;Lanrun;;;FCL;Entregue;1369,98;9813,34;9813,34;88705,2;231936,4;0,13960384537782244;0,015444190419501902
OOCU4337174;20';1,0;CMI25000511;Max Home;;2025-05-08;FCL;Entregue;4800,0;9813,34;9813,34;38977,2;231936,4;0,4891301024931369;0,12314891782888458
OOCU4337174;20';1,0;CMI25000514;YNS;2025-06-06;2025-06-07;FCL;Entregue;2449,16;9813,34;9813,34;63175,0;231936,4;0,24957455871293563;0,03876786703601108
OOCU4337174;20';1,0;CMI25000514;YNS;2025-06-06;2025-06-07;FCL;Entregue;1088,21;9813,34;9813,34;37028,99999999999;231936,4;0,11089088934042844;0,029388047206243762
OOCU4533779;20';1,0;CMI26000666;Everich;2026-06-03;2026-11-04;FCL;Booking;;458,36;458,36;70009,2;111942,0;;
OOCU4533779;20';1,0;CMI26000671;Everich;2026-06-03;2026-11-04;FCL;Booking;458,36;458,36;458,36;41932,8;111942,0;1,0;0,010930822649572649
OOCU4694634;20';1,0;CMI25000549;Lanrun;2025-06-08;2025-02-09;FCL;Entregue;5216,31;11610,400000000001;11610,400000000001;89794,0;273037,6;0,449279094604837;0,05809196605563847
OOCU4694634;20';1,0;CMI25000557;Everich;;2025-03-10;FCL;Entregue;2532,46;11610,400000000001;11610,400000000001;76119,6;273037,6;0,21811996141390474;0,03326948643976058
OOCU4694634;20';1,0;CMI25000559;Everich;;2025-03-10;FCL;Entregue;391,63;11610,400000000001;11610,400000000001;7888,0;273037,6;0,033730965341418034;0,04964883367139959
OOCU4694634;20';1,0;IMFOR00095/25;Parisun;2025-05-09;;FCL;Entregue;3470,0;11610,400000000001;11610,400000000001;99236,0;273037,6;0,2988699786398401;0,03496714901850135
OOCU5437923;40';2,0;GOC24063-1;Dongguan Alljoyful;2024-06-10;;FCL;Entregue;;0,0;0,0;67028,96;67028,96;;
OOCU5667265;20';1,0;GOC24032-2;Dongguan Alljoyful;;;FCL;Entregue;3400,0;11350,0;11350,0;51547,0;141992,0;0,29955947136563876;0,06595922168118416
OOCU5667265;20';1,0;GOC24040-1;Lanrun;;2024-12-09;FCL;Entregue;7950,0;11350,0;11350,0;90445,0;141992,0;0,7004405286343612;0,08789872298081707
OOCU6438436;40';2,0;CMI25000520;YNS;;;FCL;Entregue;3529,87;12603,68;6301,84;72128,0;257538,75;0,28006661546468964;0,04893896960958296
OOCU6438436;40';2,0;CMI25000520;YNS;;;FCL;Entregue;4223,92;12603,68;6301,84;86310,0;257538,75;0,33513386566463127;0,04893894102653227
OOCU6438436;40';2,0;CMI25000520;YNS;;;FCL;Entregue;4849,89;12603,68;6301,84;99100,75;257538,75;0,38479951887067904;0,04893898381192877
OOCU8078673;40';2,0;GOC23031-11;Lanrun;;;FCL;Entregue;8900,0;38935,53;19467,765;87802,5;252932,6;0,2285829934766523;0,10136385638222146
OOCU8078673;40';2,0;GOC24012-1;Lanrun;;;FCL;Entregue;;38935,53;19467,765;106239,6;252932,6;;
OOCU8078673;40';2,0;GOC24024-2;Lanrun;;;FCL;Entregue;7497,68;38935,53;19467,765;6142,5;252932,6;0,1925665324191041;1,2206235246235246
OOCU8078673;40';2,0;GOC24032-1;Dongguan Alljoyful;;2024-01-07;Aereo e maritimo;Entregue;19737,2;38935,53;19467,765;35236,0;252932,6;0,5069200290839755;0,5601430355318424
OOCU8078673;40';2,0;GOC24033-1;ISMILE;;;Aéreo;Entregue;2800,65;38935,53;19467,765;17512,0;252932,6;0,07193044502026813;0,1599274783005939
OOCU8852574;40';2,0;CMI25000467;Max Home;2025-05-04;;FCL;Entregue;3900,0;9245,7;4622,85;60480,0;249877,0;0,4218177098543106;0,06448412698412699
OOCU8852574;40';2,0;CMI25000471;Dongguan Alljoyful;2025-01-04;2025-07-05;FCL;Entregue;1725,0;9245,7;4622,85;75473,0;249877,0;0,18657321782017586;0,022855855736488545
OOCU8852574;40';2,0;CMI25000478;Lanrun;2025-02-04;2025-01-05;FCL;Entregue;1625,0;9245,7;4622,85;69864,0;249877,0;0,17575737910596276;0,023259475552502004
OOCU8852574;40';2,0;IAFOR00017/25;Newcom;2025-11-04;;Aéreo;Entregue;555,7;9245,7;4622,85;1560,0;249877,0;0,06010361573488216;0,35621794871794876
OOCU8852574;40';2,0;WMFIM250737;Yiwu Runhui;;;FCL;Entregue;1440,0;9245,7;4622,85;42500,0;249877,0;0,15574807748466854;0,03388235294117647
OOCU8999183;20';1,0;WMFIM251276;YNS;2025-10-12;;FCL;Entregue;935,0039;1034,61016;1034,61016;37548,0;41548,0;0,9037258052830257;0,02490156333226803
OOCU8999183;20';1,0;WMFIM251276;YNS;2025-10-12;;FCL;Entregue;99,60626;1034,61016;1034,61016;4000,0;41548,0;0,09627419471697438;0,024901565
OOCU9874152;20';1,0;IMFOR00032/26;AT Express;;2026-01-03;FCL;Desembaraço;1245,0;4980,0;4980,0;13243,0;52972,0;0,25;0,09401193083138262
OOCU9874152;20';1,0;IMFOR00033/26;AT Express;;2026-01-03;FCL;Desembaraço;1245,0;4980,0;4980,0;13243,0;52972,0;0,25;0,09401193083138262
OOCU9874152;20';1,0;IMFOR00033/26;AT Express;;2026-01-03;FCL;Desembaraço;1245,0;4980,0;4980,0;13243,0;52972,0;0,25;0,09401193083138262
OOCU9874152;20';1,0;IMFOR00033/26;AT Express;;2026-01-03;FCL;Desembaraço;1245,0;4980,0;4980,0;13243,0;52972,0;0,25;0,09401193083138262
SUDU1109031;40';2,0;GOC23040-2;AT Express;;;LCL;Entregue;16,0;8916,4;4458,2;5071,6;142704,8;0,0017944461890449061;0,0031548229355627413
SUDU1109031;40';2,0;GOC24036-1;Yiwu Runhui;;;LCL;Entregue;475,2;8916,4;4458,2;21860,0;142704,8;0,05329505181463371;0,021738334858188473
SUDU1109031;40';2,0;GOC24040-2;Lanrun;;2024-12-09;FCL;Entregue;7950,0;8916,4;4458,2;98773,2;142704,8;0,8916154501816878;0,0804874196644434
SUDU1109031;40';2,0;GOC24055-1;Yiwu Runhui;;;LCL;Entregue;475,2;8916,4;4458,2;17000,0;142704,8;0,05329505181463371;0,027952941176470587
SUDU1728977;40';2,0;GOC24077-2;Dongguan Alljoyful;2024-06-10;;FCL;Entregue;;0,0;0,0;8550,0;22170,0;;
SUDU1728977;40';2,0;GOC24089-2;Dongguan Alljoyful;2024-06-10;;FCL;Entregue;;0,0;0,0;13620,0;22170,0;;
SUDU1790481;20';1,0;CMI25000454;Everich;2025-03-03;2025-02-04;nan;Entregue;1904,29;2733,86;2733,86;61620,0;88463,52;0,6965572487252456;0,030903765011359947
SUDU1790481;20';1,0;CMI25000454;Everich;2025-03-03;2025-02-04;nan;Entregue;829,57;2733,86;2733,86;26843,52;88463,52;0,3034427512747544;0,030903920201225475
SUDU2833230;20';1,0;IMFOR00194/25;AT Express;2025-04-10;;FCL;Entregue;2300,0;2300,0;2300,0;13243,0;13243,0;1,0;0,17367665936721285
SUDU3109911;40';2,0;WMFIM250944;YNS;;2025-07-08;FCL;Entregue;5465,0;5465,0;2732,5;84545,75;84545,75;1,0;0,06463955905530437
SUDU3678638;20';1,0;GOC24002-2;Parisun;2024-09-08;;FCL;Entregue;3837,5;16522,0;16522,0;5050,0;229278,9;0,23226606948311343;0,7599009900990099
SUDU3678638;20';1,0;GOC24030-2;YNS;;;FCL;Entregue;3900,0;16522,0;16522,0;34422,5;229278,9;0,23604890449098173;0,11329798823443968
SUDU3678638;20';1,0;GOC24031-1;Parisun;2024-09-08;;FCL;Entregue;3837,5;16522,0;16522,0;109690,0;229278,9;0,23226606948311343;0,03498495760780381
SUDU3678638;20';1,0;GOC24064-1;Dongguan Soonleader;;;Aéreo;Entregue;3450,0;16522,0;16522,0;10116,4;229278,9;0,20881249243432998;0,3410304060733067
SUDU3678638;20';1,0;GOC24075-1;Shenzhen Zhenxin;;;Aéreo;Entregue;1497,0;16522,0;16522,0;70000,0;229278,9;0,09060646410846145;0,021385714285714286
SUDU3710343;40';2,0;CMI25000512;Lanrun;;;FCL;Entregue;3149,38;6298,76;3149,38;79540,0;159080,0;0,5;0,03959492079456877
SUDU3710343;40';2,0;CMI25000512;Lanrun;;;FCL;Entregue;3149,38;6298,76;3149,38;79540,0;159080,0;0,5;0,03959492079456877
SUDU5855124;40';2,0;GOC24028-3;Everich;2024-05-11;2024-06-12;nan;Entregue;7425,0;33763,58;16881,79;83715,3;417125,98000000004;0,21991151412261375;0,08869346463549674
SUDU5855124;40';2,0;GOC24069-1;Lanrun;2024-01-11;2024-11-12;nan;Entregue;537,4382836642632;33763,58;16881,79;8316,0;417125,98000000004;0,01591769248593494;0,06462701823764588
SUDU5855124;40';2,0;GOC24070-5;Lanrun;2024-01-11;2024-11-12;nan;Entregue;6012,561716335737;33763,58;16881,79;93034,8;417125,98000000004;0,17807832333940113;0,06462701823764588
SUDU5855124;40';2,0;GOC24074-2;YNS;2024-06-11;2024-11-12;nan;Entregue;6050,0;33763,58;16881,79;90084,6;417125,98000000004;0,17918715965546306;0,06715909267510761
SUDU5855124;40';2,0;IMP-SEA80218/24;Parisun;2024-10-11;;nan;Entregue;13738,58;33763,58;16881,79;141975,28000000003;417125,98000000004;0,40690531039658706;0,09676740908699033
SUDU6292423;20';1,0;IMP-SEA80245/24;AT Express;2025-06-01;2025-04-02;nan;Entregue;5700,0;10150,0;10150,0;18122,0;100397,43999999999;0,5615763546798029;0,3145348195563404
SUDU6292423;20';1,0;IMP-SEA80270/24;Everich;2025-06-01;2025-12-02;nan;Entregue;4450,0;10150,0;10150,0;82275,43999999999;100397,43999999999;0,43842364532019706;0,054086614425884576
SUDU6647119;20';1,0;GOC24047-1;Parisun;2024-08-09;;FCL;Entregue;7300,0;28700,0;28700,0;47960,0;103908,6;0,25435540069686413;0,15221017514595497
SUDU6647119;20';1,0;GOC24050-1;AT Express;;;FCL;Entregue;7200,0;28700,0;28700,0;18122,0;103908,6;0,2508710801393728;0,3973071404922194
SUDU6647119;20';1,0;GOC24050-2;AT Express;;;FCL;Entregue;7200,0;28700,0;28700,0;18122,0;103908,6;0,2508710801393728;0,3973071404922194
SUDU6647119;20';1,0;GOC24062-1;Max Home;;;FCL;Entregue;7000,0;28700,0;28700,0;19704,6;103908,6;0,24390243902439024;0,35524699816286553
SUDU6707197;40';2,0;CMI25000492;Everich;;2025-04-06;FCL;Entregue;1400,0;1400,0;700,0;85592,0;85592,0;1,0;0,016356668847555846
SUDU7829332;20';1,0;CMI25000572;Everich;;2025-12-10;FCL;Entregue;1450,0;32056,32;32056,32;53320,0;347712,98;0,04523289011340042;0,02719429857464366
SUDU7829332;20';1,0;CMI25000587;Yiwu Honglu;;;FCL;Entregue;1995,0;32056,32;32056,32;61600,5;347712,98;0,06223421777671299;0,03238610076216914
SUDU7829332;20';1,0;IAFOR00084/25;Wenzhou Yuanfei;2025-05-10;2025-11-10;Aéreo;Entregue;21011,32;32056,32;32056,32;50941,2;347712,98;0,6554501577224086;0,4124622113338516
SUDU7829332;20';1,0;WMFIM251106;YNS;;2025-03-11;FCL;Entregue;3800,0;32056,32;32056,32;95534,4;347712,98;0,11854136719373902;0,0397762481367968
SUDU7829332;20';1,0;WMFIM251106;YNS;;2025-03-11;FCL;Entregue;3800,0;32056,32;32056,32;86316,88;347712,98;0,11854136719373902;0,04402383404034066
SUDU8082668;20';1,0;CMI24000447;Lanrun;;;FCL;Entregue;2550,0;11129,56;11129,56;97442,8;359082,4;0,2291195698661942;0,026169198750446414
SUDU8082668;20';1,0;CMI25000469;YNS;;2025-10-04;nan;Entregue;2450,0;11129,56;11129,56;86065,75;359082,4;0,22013448869497088;0,02846660837789713
SUDU8082668;20';1,0;WMFIM250692;Everich;;;nan;Entregue;423,46;11129,56;11129,56;11136,0;359082,4;0,03804822472766219;0,03802622126436781
SUDU8082668;20';1,0;WMFIM250692;Everich;;;nan;Entregue;2576,54;11129,56;11129,56;67757,84999999999;359082,4;0,23150421040903685;0,038025704770738744
SUDU8082668;20';1,0;WMFIM250697;YNS;2025-05-03;2025-03-04;nan;Entregue;3129,56;11129,56;11129,56;96680,0;359082,4;0,28119350630213596;0,03237029375258585
SUDU9937326;40';2,0;CMI25000530;Lanrun;;;FCL;Entregue;5660,81;6685,81;3342,905;101712,0;117569,25;0,8466902290074052;0,05565528157936134
SUDU9937326;40';2,0;WMFIM250944;YNS;;2025-07-08;FCL;Entregue;1025,0;6685,81;3342,905;15857,25;117569,25;0,15330977099259477;0,06463920288826877
TCNU1054447;20';1,0;CMI25000489;Lanrun;2025-04-05;2025-08-06;FCL;Entregue;1416,35;14561,35;14561,35;73714,0;213605,0;0,09726776706830066;0,01921412486094907
TCNU1054447;20';1,0;IMFOR00057/25;Parisun;;;FCL;Entregue;13145,0;14561,35;14561,35;139891,0;213605,0;0,9027322329316994;0,09396601639848168
TCNU1326765;40';2,0;CMI25000517;Everich;;2025-06-08;FCL;Entregue;2518,03;12793,03;6396,515;52740,0;212430,0;0,1968282728954751;0,047744216913158895
TCNU1326765;40';2,0;CMI25000518;Lanrun;;;FCL;Entregue;4175,0;12793,03;6396,515;79540,0;212430,0;0,3263495825461208;0,052489313552929344
TCNU1326765;40';2,0;IMFOR00060/25;ARUN;;;FCL;Entregue;6100,0;12793,03;6396,515;80150,0;212430,0;0,47682214455840405;0,07610729881472239
TCNU2525206;20';1,0;IMFOR00003/25;Newcom;;;nan;Entregue;284,49;9782,8;9782,8;7175,999999999999;111756,0;0,02908063131209879;0,039644648829431445
TCNU2525206;20';1,0;IMFOR00003/25;Newcom;;;nan;Entregue;523,31;9782,8;9782,8;13200,000000000002;111756,0;0,05349286502841722;0,03964469696969696
TCNU2525206;20';1,0;IMFOR00371/24;Parisun;2025-06-02;;nan;Entregue;4390,0;9782,8;9782,8;21600,0;111756,0;0,4487467800629677;0,20324074074074075
